Data,Dia da Semana,Mês,Nome da Fruta,Categoria,Quantidade Vendida (kg),Preço por Kg (R$),Receita (R$),Vendedor,Feira,Forma de Pagamento,Promoção?,Clima,Observações
2024-02-10,Saturday,February,Coco,Tropical,18.5,3.7,68.45,Carlos Natureza,Feira Central,Pix,Sim,Ensolarado,Pouco movimento
2024-02-10,Saturday,February,Abacaxi,Tropical,32.5,4.8,156.0,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-02-10,Saturday,February,Kiwi,Temperada,28.3,6.5,183.95,Carlos Natureza,Feira do Parque,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-02-10,Saturday,February,Abacaxi,Tropical,18.3,4.8,87.84,Ana Tropical,Feira da Estação,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-02-10,Saturday,February,Banana,Tropical,5.5,3.5,19.25,Maria Frutas,Feira da Estação,Pix,Sim,Chuvoso,Vendas médias
2024-02-11,Sunday,February,Limão,Cítrica,42.5,2.2,93.5,João da Fruta,Feira do Parque,Cartão Débito,Não,Ensolarado,Produto fresco
2024-02-11,Sunday,February,Melancia,Tropical,10.9,2.5,27.25,Carlos Natureza,Feira da Estação,Cartão Crédito,Não,Nublado,Produto fresco
2024-02-11,Sunday,February,Mamão,Tropical,18.2,3.0,54.6,Maria Frutas,Feira do Parque,Dinheiro,Sim,Nublado,Boa procura
2024-02-11,Sunday,February,Pera,Temperada,16.3,5.2,84.76,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Nublado,Vendas médias
2024-02-11,Sunday,February,Pera,Temperada,44.1,5.2,229.32,João da Fruta,Feira do Parque,Cartão Débito,Não,Nublado,Pouco movimento
2024-02-12,Monday,February,Uva,Temperada,5.0,7.0,35.0,Ana Tropical,Feira do Parque,Pix,Não,Ensolarado,Pouco movimento
2024-02-12,Monday,February,Melancia,Tropical,9.8,2.5,24.5,Ana Tropical,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Produto fresco
2024-02-12,Monday,February,Mamão,Tropical,35.5,3.0,106.5,Maria Frutas,Feira Central,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-02-13,Tuesday,February,Kiwi,Temperada,18.2,6.5,118.3,Maria Frutas,Feira da Estação,Dinheiro,Não,Chuvoso,Pouco movimento
2024-02-13,Tuesday,February,Coco,Tropical,35.6,3.7,131.72,Ana Tropical,Feira do Parque,Dinheiro,Não,Nublado,Pouco movimento
2024-02-13,Tuesday,February,Uva,Temperada,16.1,7.0,112.7,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-02-13,Tuesday,February,Coco,Tropical,41.6,3.7,153.92,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-02-13,Tuesday,February,Laranja,Cítrica,38.6,3.8,146.68,Maria Frutas,Feira da Estação,Cartão Débito,Não,Ensolarado,Produto fresco
2024-02-13,Tuesday,February,Abacaxi,Tropical,8.6,4.8,41.28,João da Fruta,Feira Central,Pix,Não,Chuvoso,Boa procura
2024-02-14,Wednesday,February,Banana,Tropical,15.5,3.5,54.25,Maria Frutas,Feira Bairro Novo,Pix,Não,Chuvoso,Concorrência alta
2024-02-14,Wednesday,February,Abacaxi,Tropical,19.6,4.8,94.08,Carlos Natureza,Feira Central,Cartão Crédito,Sim,Nublado,Boa procura
2024-02-14,Wednesday,February,Mamão,Tropical,31.5,3.0,94.5,João da Fruta,Feira Central,Pix,Não,Ensolarado,Boa procura
2024-02-15,Thursday,February,Kiwi,Temperada,30.5,6.5,198.25,Maria Frutas,Feira da Estação,Dinheiro,Não,Ensolarado,Concorrência alta
2024-02-15,Thursday,February,Manga,Tropical,43.9,4.2,184.38,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Ensolarado,Concorrência alta
2024-02-15,Thursday,February,Limão,Cítrica,35.2,2.2,77.44,Carlos Natureza,Feira Central,Pix,Não,Ensolarado,Concorrência alta
2024-02-15,Thursday,February,Melancia,Tropical,47.6,2.5,119.0,João da Fruta,Feira Bairro Novo,Dinheiro,Sim,Nublado,Pouco movimento
2024-02-15,Thursday,February,Melancia,Tropical,10.9,2.5,27.25,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Ensolarado,Vendas médias
2024-02-16,Friday,February,Pera,Temperada,39.5,5.2,205.4,Carlos Natureza,Feira Central,Pix,Não,Chuvoso,Produto fresco
2024-02-16,Friday,February,Mamão,Tropical,8.3,3.0,24.9,Maria Frutas,Feira do Parque,Cartão Débito,Não,Chuvoso,Boa procura
2024-02-16,Friday,February,Banana,Tropical,47.2,3.5,165.2,Maria Frutas,Feira da Estação,Cartão Débito,Sim,Ensolarado,Concorrência alta
2024-02-17,Saturday,February,Laranja,Cítrica,35.7,3.8,135.66,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Não,Nublado,Concorrência alta
2024-02-17,Saturday,February,Pera,Temperada,21.3,5.2,110.76,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-02-17,Saturday,February,Manga,Tropical,19.2,4.2,80.64,Maria Frutas,Feira do Parque,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-02-17,Saturday,February,Laranja,Cítrica,37.4,3.8,142.12,João da Fruta,Feira da Estação,Cartão Crédito,Não,Nublado,Produto fresco
2024-02-17,Saturday,February,Maçã,Temperada,34.0,5.0,170.0,Maria Frutas,Feira do Parque,Dinheiro,Não,Ensolarado,Boa procura
2024-02-18,Sunday,February,Limão,Cítrica,6.7,2.2,14.74,Ana Tropical,Feira Bairro Novo,Pix,Sim,Chuvoso,Vendas médias
2024-02-18,Sunday,February,Banana,Tropical,18.6,3.5,65.1,Ana Tropical,Feira Central,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-02-18,Sunday,February,Coco,Tropical,10.9,3.7,40.33,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Vendas médias
2024-02-18,Sunday,February,Limão,Cítrica,43.2,2.2,95.04,João da Fruta,Feira Central,Cartão Débito,Sim,Nublado,Boa procura
2024-02-18,Sunday,February,Maçã,Temperada,7.6,5.0,38.0,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-02-18,Sunday,February,Kiwi,Temperada,49.3,6.5,320.45,Maria Frutas,Feira da Estação,Cartão Débito,Sim,Nublado,Boa procura
2024-02-19,Monday,February,Maçã,Temperada,39.2,5.0,196.0,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-02-19,Monday,February,Kiwi,Temperada,22.5,6.5,146.25,João da Fruta,Feira do Parque,Dinheiro,Não,Nublado,Concorrência alta
2024-02-19,Monday,February,Maçã,Temperada,20.5,5.0,102.5,Carlos Natureza,Feira da Estação,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-02-19,Monday,February,Banana,Tropical,20.0,3.5,70.0,Carlos Natureza,Feira Central,Pix,Não,Chuvoso,Concorrência alta
2024-02-20,Tuesday,February,Coco,Tropical,42.3,3.7,156.51,Carlos Natureza,Feira da Estação,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-02-20,Tuesday,February,Abacaxi,Tropical,48.9,4.8,234.72,Ana Tropical,Feira Central,Dinheiro,Sim,Ensolarado,Pouco movimento
2024-02-20,Tuesday,February,Uva,Temperada,12.3,7.0,86.1,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Nublado,Boa procura
2024-02-20,Tuesday,February,Abacaxi,Tropical,18.8,4.8,90.24,Maria Frutas,Feira Central,Cartão Débito,Sim,Ensolarado,Concorrência alta
2024-02-21,Wednesday,February,Mamão,Tropical,40.1,3.0,120.3,João da Fruta,Feira Central,Dinheiro,Sim,Chuvoso,Boa procura
2024-02-21,Wednesday,February,Coco,Tropical,40.0,3.7,148.0,Carlos Natureza,Feira do Parque,Dinheiro,Não,Chuvoso,Concorrência alta
2024-02-21,Wednesday,February,Mamão,Tropical,42.7,3.0,128.1,Ana Tropical,Feira do Parque,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-02-21,Wednesday,February,Mamão,Tropical,15.6,3.0,46.8,Carlos Natureza,Feira do Parque,Cartão Débito,Não,Ensolarado,Boa procura
2024-02-21,Wednesday,February,Coco,Tropical,32.0,3.7,118.4,Carlos Natureza,Feira Central,Pix,Sim,Nublado,Produto fresco
2024-02-21,Wednesday,February,Kiwi,Temperada,29.3,6.5,190.45,Maria Frutas,Feira do Parque,Dinheiro,Sim,Ensolarado,Produto fresco
2024-02-22,Thursday,February,Banana,Tropical,17.3,3.5,60.55,João da Fruta,Feira do Parque,Dinheiro,Sim,Ensolarado,Pouco movimento
2024-02-22,Thursday,February,Pera,Temperada,36.4,5.2,189.28,Maria Frutas,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Pouco movimento
2024-02-22,Thursday,February,Laranja,Cítrica,15.2,3.8,57.76,Carlos Natureza,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-02-23,Friday,February,Laranja,Cítrica,25.0,3.8,95.0,João da Fruta,Feira Bairro Novo,Pix,Não,Ensolarado,Vendas médias
2024-02-23,Friday,February,Maçã,Temperada,38.2,5.0,191.0,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-02-23,Friday,February,Uva,Temperada,29.5,7.0,206.5,Maria Frutas,Feira Central,Cartão Débito,Não,Chuvoso,Concorrência alta
2024-02-23,Friday,February,Manga,Tropical,43.3,4.2,181.86,Ana Tropical,Feira da Estação,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-02-23,Friday,February,Uva,Temperada,40.0,7.0,280.0,Ana Tropical,Feira Central,Pix,Sim,Nublado,Concorrência alta
2024-02-23,Friday,February,Abacaxi,Tropical,25.3,4.8,121.44,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Vendas médias
2024-02-24,Saturday,February,Pera,Temperada,25.3,5.2,131.56,João da Fruta,Feira da Estação,Pix,Sim,Chuvoso,Pouco movimento
2024-02-24,Saturday,February,Mamão,Tropical,30.0,3.0,90.0,João da Fruta,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Boa procura
2024-02-24,Saturday,February,Mamão,Tropical,22.0,3.0,66.0,João da Fruta,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Vendas médias
2024-02-25,Sunday,February,Manga,Tropical,6.8,4.2,28.56,Carlos Natureza,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-02-25,Sunday,February,Limão,Cítrica,37.0,2.2,81.4,João da Fruta,Feira Central,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-02-25,Sunday,February,Coco,Tropical,40.9,3.7,151.33,João da Fruta,Feira Central,Dinheiro,Não,Nublado,Vendas médias
2024-02-25,Sunday,February,Manga,Tropical,23.0,4.2,96.6,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-02-26,Monday,February,Limão,Cítrica,6.9,2.2,15.18,Ana Tropical,Feira Bairro Novo,Pix,Sim,Nublado,Produto fresco
2024-02-26,Monday,February,Limão,Cítrica,23.3,2.2,51.26,Carlos Natureza,Feira Central,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-02-26,Monday,February,Manga,Tropical,45.4,4.2,190.68,Ana Tropical,Feira Central,Pix,Não,Nublado,Produto fresco
2024-02-26,Monday,February,Abacaxi,Tropical,42.7,4.8,204.96,Carlos Natureza,Feira do Parque,Pix,Sim,Chuvoso,Vendas médias
2024-02-27,Tuesday,February,Kiwi,Temperada,39.5,6.5,256.75,Carlos Natureza,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-02-27,Tuesday,February,Abacaxi,Tropical,15.6,4.8,74.88,Maria Frutas,Feira Bairro Novo,Dinheiro,Não,Nublado,Produto fresco
2024-02-27,Tuesday,February,Melancia,Tropical,39.2,2.5,98.0,Ana Tropical,Feira Central,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-02-27,Tuesday,February,Mamão,Tropical,13.2,3.0,39.6,Carlos Natureza,Feira do Parque,Dinheiro,Não,Chuvoso,Produto fresco
2024-02-28,Wednesday,February,Abacaxi,Tropical,49.8,4.8,239.04,Carlos Natureza,Feira Central,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-02-28,Wednesday,February,Mamão,Tropical,19.3,3.0,57.9,João da Fruta,Feira Central,Cartão Débito,Não,Ensolarado,Pouco movimento
2024-02-28,Wednesday,February,Kiwi,Temperada,22.7,6.5,147.55,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Nublado,Vendas médias
2024-02-28,Wednesday,February,Melancia,Tropical,45.8,2.5,114.5,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Produto fresco
2024-02-28,Wednesday,February,Limão,Cítrica,10.1,2.2,22.22,Maria Frutas,Feira da Estação,Cartão Débito,Sim,Chuvoso,Produto fresco
2024-02-28,Wednesday,February,Limão,Cítrica,21.6,2.2,47.52,Ana Tropical,Feira da Estação,Dinheiro,Sim,Nublado,Vendas médias
2024-02-29,Thursday,February,Kiwi,Temperada,25.0,6.5,162.5,Maria Frutas,Feira da Estação,Dinheiro,Não,Nublado,Produto fresco
2024-02-29,Thursday,February,Coco,Tropical,7.2,3.7,26.64,Carlos Natureza,Feira Bairro Novo,Dinheiro,Não,Nublado,Vendas médias
2024-02-29,Thursday,February,Manga,Tropical,9.6,4.2,40.32,Carlos Natureza,Feira da Estação,Cartão Débito,Sim,Chuvoso,Produto fresco
2024-02-29,Thursday,February,Abacaxi,Tropical,6.7,4.8,32.16,Maria Frutas,Feira Central,Cartão Débito,Não,Chuvoso,Vendas médias
2024-02-29,Thursday,February,Manga,Tropical,26.6,4.2,111.72,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-02-29,Thursday,February,Kiwi,Temperada,32.5,6.5,211.25,João da Fruta,Feira da Estação,Pix,Não,Nublado,Vendas médias
2024-03-01,Friday,March,Pera,Temperada,38.6,5.2,200.72,Ana Tropical,Feira da Estação,Dinheiro,Não,Ensolarado,Concorrência alta
2024-03-01,Friday,March,Coco,Tropical,40.9,3.7,151.33,Ana Tropical,Feira Central,Cartão Débito,Não,Ensolarado,Pouco movimento
2024-03-01,Friday,March,Abacaxi,Tropical,23.2,4.8,111.36,Ana Tropical,Feira do Parque,Dinheiro,Não,Chuvoso,Boa procura
2024-03-01,Friday,March,Coco,Tropical,8.9,3.7,32.93,João da Fruta,Feira Bairro Novo,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-03-02,Saturday,March,Coco,Tropical,7.1,3.7,26.27,Maria Frutas,Feira do Parque,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-03-02,Saturday,March,Uva,Temperada,41.9,7.0,293.3,João da Fruta,Feira da Estação,Pix,Não,Ensolarado,Concorrência alta
2024-03-02,Saturday,March,Abacaxi,Tropical,25.3,4.8,121.44,Carlos Natureza,Feira do Parque,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-03-03,Sunday,March,Laranja,Cítrica,44.8,3.8,170.24,Maria Frutas,Feira da Estação,Dinheiro,Sim,Nublado,Pouco movimento
2024-03-03,Sunday,March,Abacaxi,Tropical,45.1,4.8,216.48,Carlos Natureza,Feira da Estação,Pix,Não,Chuvoso,Produto fresco
2024-03-03,Sunday,March,Pera,Temperada,18.7,5.2,97.24,Ana Tropical,Feira Bairro Novo,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-03-04,Monday,March,Limão,Cítrica,30.7,2.2,67.54,Carlos Natureza,Feira da Estação,Dinheiro,Não,Ensolarado,Produto fresco
2024-03-04,Monday,March,Kiwi,Temperada,16.2,6.5,105.3,Ana Tropical,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Vendas médias
2024-03-04,Monday,March,Laranja,Cítrica,35.2,3.8,133.76,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Ensolarado,Concorrência alta
2024-03-04,Monday,March,Manga,Tropical,23.1,4.2,97.02,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Não,Nublado,Vendas médias
2024-03-04,Monday,March,Manga,Tropical,21.3,4.2,89.46,Maria Frutas,Feira Bairro Novo,Pix,Sim,Chuvoso,Concorrência alta
2024-03-04,Monday,March,Pera,Temperada,42.4,5.2,220.48,João da Fruta,Feira Central,Pix,Não,Ensolarado,Concorrência alta
2024-03-05,Tuesday,March,Kiwi,Temperada,17.7,6.5,115.05,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Boa procura
2024-03-05,Tuesday,March,Coco,Tropical,23.1,3.7,85.47,Ana Tropical,Feira Central,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-03-05,Tuesday,March,Pera,Temperada,16.2,5.2,84.24,João da Fruta,Feira Bairro Novo,Cartão Débito,Não,Nublado,Concorrência alta
2024-03-05,Tuesday,March,Banana,Tropical,11.1,3.5,38.85,Ana Tropical,Feira do Parque,Cartão Débito,Não,Chuvoso,Concorrência alta
2024-03-05,Tuesday,March,Uva,Temperada,35.7,7.0,249.9,João da Fruta,Feira Bairro Novo,Pix,Sim,Ensolarado,Pouco movimento
2024-03-05,Tuesday,March,Manga,Tropical,39.0,4.2,163.8,João da Fruta,Feira do Parque,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-03-06,Wednesday,March,Abacaxi,Tropical,44.3,4.8,212.64,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Produto fresco
2024-03-06,Wednesday,March,Abacaxi,Tropical,45.0,4.8,216.0,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Nublado,Pouco movimento
2024-03-06,Wednesday,March,Mamão,Tropical,32.6,3.0,97.8,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-03-06,Wednesday,March,Mamão,Tropical,22.8,3.0,68.4,Carlos Natureza,Feira do Parque,Pix,Sim,Chuvoso,Concorrência alta
2024-03-06,Wednesday,March,Mamão,Tropical,45.3,3.0,135.9,Maria Frutas,Feira Bairro Novo,Pix,Não,Nublado,Produto fresco
2024-03-07,Thursday,March,Uva,Temperada,19.6,7.0,137.2,Carlos Natureza,Feira Bairro Novo,Pix,Não,Chuvoso,Boa procura
2024-03-07,Thursday,March,Laranja,Cítrica,48.6,3.8,184.68,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-03-07,Thursday,March,Laranja,Cítrica,24.5,3.8,93.1,Ana Tropical,Feira do Parque,Cartão Débito,Não,Nublado,Pouco movimento
2024-03-08,Friday,March,Uva,Temperada,41.3,7.0,289.1,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-03-08,Friday,March,Mamão,Tropical,44.9,3.0,134.7,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-03-08,Friday,March,Limão,Cítrica,20.0,2.2,44.0,Ana Tropical,Feira Central,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-03-08,Friday,March,Laranja,Cítrica,39.3,3.8,149.34,Maria Frutas,Feira da Estação,Dinheiro,Sim,Chuvoso,Vendas médias
2024-03-08,Friday,March,Kiwi,Temperada,12.2,6.5,79.3,João da Fruta,Feira da Estação,Pix,Não,Chuvoso,Pouco movimento
2024-03-09,Saturday,March,Manga,Tropical,13.7,4.2,57.54,João da Fruta,Feira Bairro Novo,Pix,Não,Chuvoso,Concorrência alta
2024-03-09,Saturday,March,Coco,Tropical,40.2,3.7,148.74,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-03-09,Saturday,March,Melancia,Tropical,13.5,2.5,33.75,Carlos Natureza,Feira da Estação,Cartão Crédito,Não,Ensolarado,Boa procura
2024-03-10,Sunday,March,Mamão,Tropical,10.0,3.0,30.0,Ana Tropical,Feira Bairro Novo,Dinheiro,Sim,Nublado,Boa procura
2024-03-10,Sunday,March,Uva,Temperada,25.4,7.0,177.8,João da Fruta,Feira da Estação,Dinheiro,Sim,Ensolarado,Concorrência alta
2024-03-10,Sunday,March,Banana,Tropical,47.3,3.5,165.55,Carlos Natureza,Feira do Parque,Pix,Não,Chuvoso,Boa procura
2024-03-10,Sunday,March,Uva,Temperada,43.3,7.0,303.1,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Nublado,Pouco movimento
2024-03-11,Monday,March,Coco,Tropical,9.3,3.7,34.41,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Ensolarado,Concorrência alta
2024-03-11,Monday,March,Mamão,Tropical,26.9,3.0,80.7,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-03-11,Monday,March,Coco,Tropical,32.7,3.7,120.99,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Concorrência alta
2024-03-12,Tuesday,March,Abacaxi,Tropical,8.3,4.8,39.84,Maria Frutas,Feira da Estação,Cartão Débito,Sim,Chuvoso,Pouco movimento
2024-03-12,Tuesday,March,Abacaxi,Tropical,12.1,4.8,58.08,Carlos Natureza,Feira Central,Cartão Crédito,Não,Nublado,Concorrência alta
2024-03-12,Tuesday,March,Limão,Cítrica,31.8,2.2,69.96,João da Fruta,Feira da Estação,Pix,Sim,Nublado,Vendas médias
2024-03-12,Tuesday,March,Abacaxi,Tropical,13.8,4.8,66.24,Carlos Natureza,Feira do Parque,Cartão Crédito,Não,Nublado,Vendas médias
2024-03-12,Tuesday,March,Kiwi,Temperada,27.8,6.5,180.7,Ana Tropical,Feira Central,Cartão Débito,Não,Chuvoso,Vendas médias
2024-03-12,Tuesday,March,Maçã,Temperada,31.5,5.0,157.5,João da Fruta,Feira do Parque,Cartão Débito,Sim,Nublado,Vendas médias
2024-03-13,Wednesday,March,Banana,Tropical,29.6,3.5,103.6,Ana Tropical,Feira Central,Cartão Crédito,Sim,Ensolarado,Vendas médias
2024-03-13,Wednesday,March,Uva,Temperada,32.2,7.0,225.4,Ana Tropical,Feira Central,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-03-13,Wednesday,March,Laranja,Cítrica,29.4,3.8,111.72,Ana Tropical,Feira Central,Cartão Débito,Não,Chuvoso,Concorrência alta
2024-03-13,Wednesday,March,Kiwi,Temperada,43.9,6.5,285.35,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Chuvoso,Vendas médias
2024-03-14,Thursday,March,Uva,Temperada,12.1,7.0,84.7,Maria Frutas,Feira Bairro Novo,Pix,Sim,Nublado,Pouco movimento
2024-03-14,Thursday,March,Abacaxi,Tropical,12.0,4.8,57.6,Ana Tropical,Feira Central,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-03-14,Thursday,March,Limão,Cítrica,19.1,2.2,42.02,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Concorrência alta
2024-03-14,Thursday,March,Uva,Temperada,12.6,7.0,88.2,Carlos Natureza,Feira da Estação,Pix,Não,Nublado,Pouco movimento
2024-03-14,Thursday,March,Melancia,Tropical,23.4,2.5,58.5,Ana Tropical,Feira da Estação,Cartão Crédito,Sim,Nublado,Produto fresco
2024-03-15,Friday,March,Kiwi,Temperada,37.6,6.5,244.4,João da Fruta,Feira da Estação,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-03-15,Friday,March,Abacaxi,Tropical,41.5,4.8,199.2,Ana Tropical,Feira da Estação,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-03-15,Friday,March,Kiwi,Temperada,18.8,6.5,122.2,Carlos Natureza,Feira do Parque,Pix,Sim,Nublado,Concorrência alta
2024-03-16,Saturday,March,Maçã,Temperada,35.1,5.0,175.5,Carlos Natureza,Feira Bairro Novo,Dinheiro,Não,Nublado,Pouco movimento
2024-03-16,Saturday,March,Coco,Tropical,9.4,3.7,34.78,João da Fruta,Feira do Parque,Dinheiro,Sim,Chuvoso,Produto fresco
2024-03-16,Saturday,March,Uva,Temperada,45.1,7.0,315.7,Carlos Natureza,Feira Central,Cartão Débito,Não,Ensolarado,Vendas médias
2024-03-16,Saturday,March,Melancia,Tropical,32.4,2.5,81.0,Ana Tropical,Feira da Estação,Pix,Não,Nublado,Boa procura
2024-03-16,Saturday,March,Coco,Tropical,17.5,3.7,64.75,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-03-16,Saturday,March,Maçã,Temperada,5.9,5.0,29.5,Carlos Natureza,Feira Central,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-03-17,Sunday,March,Pera,Temperada,25.2,5.2,131.04,Ana Tropical,Feira da Estação,Cartão Débito,Não,Ensolarado,Produto fresco
2024-03-17,Sunday,March,Uva,Temperada,37.1,7.0,259.7,João da Fruta,Feira da Estação,Pix,Sim,Chuvoso,Vendas médias
2024-03-17,Sunday,March,Mamão,Tropical,36.5,3.0,109.5,João da Fruta,Feira do Parque,Dinheiro,Não,Ensolarado,Concorrência alta
2024-03-17,Sunday,March,Limão,Cítrica,39.9,2.2,87.78,Carlos Natureza,Feira da Estação,Cartão Crédito,Não,Ensolarado,Boa procura
